Leaf Node Category ID	Category Name (中)		
101147	BE - 居家生活 - 寢具 - 枕頭、枕頭套		
101145	BE - 居家生活 - 寢具 - 保潔墊		
101150	BE - 居家生活 - 寢具 - 蚊帳		
101146	BE - 居家生活 - 寢具 - 毯子、被子、被套		
100719	BE - 居家生活 - 燈具		
101228	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 刀具、料理用剪刀		
101236	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 打火機與相關配件		
101229	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 打蛋器、攪拌器		
101233	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 刨刀、料理切菜機		
101237	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 其他		
101218	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 炒鍋、平底鍋		
101220	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 保鮮盒、便當盒		
101221	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 保鮮膜		
101226	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 料理用具		
101231	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 料理用量杯、勺子		
101235	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 料理封口機		
101234	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 料理秤、電子秤		
101217	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 烘焙用具		
101227	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 砧板		
101223	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 茶、咖啡、酒類用品		
101225	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 圍裙、廚房用手套		
101230	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 開瓶器、開罐器		
101216	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 煎鍋、烤盤		
101219	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 蒸煮、壓力鍋具		
101224	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 廚房收納架		
101222	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 錫箔紙		
101232	BE - 居家生活 - 鍋具、餐廚／烘焙／咖啡用具、廚房收納 - 濾網		
100008	BE - 保健 - 其他		
100005	BE - 保健 - 保健食品、營養品 - 乳清蛋白、運動能量補給品		
100007	BE - 保健 - 保健食品、營養品 - 其他		
100004	BE - 保健 - 保健食品、營養品 - 養顏美容食品		
100006	BE - 保健 - 保健食品、營養品 - 機能性食品		
100003	BE - 保健 - 保健食品、營養品 - 順暢保養食品		
100438	BE - 保健 - 個人照護 - 口腔照護 - 牙刷		
100440	BE - 保健 - 個人照護 - 口腔照護 - 牙膏		
100441	BE - 保健 - 個人照護 - 口腔照護 - 牙線		
100446	BE - 保健 - 個人照護 - 口腔照護 - 其他		
100444	BE - 保健 - 個人照護 - 口腔照護 - 美白牙齒、美白貼片		
100443	BE - 保健 - 個人照護 - 口腔照護 - 假牙照護		
100439	BE - 保健 - 個人照護 - 口腔照護 - 電動牙刷、配件		
100442	BE - 保健 - 個人照護 - 口腔照護 - 漱口水		
100445	BE - 保健 - 個人照護 - 口腔照護 - 矯正配件		
100135	BE - 保健 - 個人照護 - 成人尿布、防失禁用品		
100133	BE - 保健 - 個人照護 - 耳部照護		
100447	BE - 保健 - 個人照護 - 私密清潔保養 - 女性生理用品		
100450	BE - 保健 - 個人照護 - 私密清潔保養 - 月事杯		
100451	BE - 保健 - 個人照護 - 私密清潔保養 - 私密清潔用品		
100453	BE - 保健 - 個人照護 - 私密清潔保養 - 其他		
100449	BE - 保健 - 個人照護 - 私密清潔保養 - 排卵試紙、卡、筆		
100452	BE - 保健 - 個人照護 - 私密清潔保養 - 陰道乳膏		
100448	BE - 保健 - 個人照護 - 私密清潔保養 - 衛生棉條		
100138	BE - 保健 - 個人照護 - 防蚊液		
100139	BE - 保健 - 個人照護 - 其他		
100137	BE - 保健 - 個人照護 - 按摩器材、按摩槍		
100131	BE - 保健 - 個人照護 - 乾洗手		
100437	BE - 保健 - 個人照護 - 眼部照護 - 其他		
100436	BE - 保健 - 個人照護 - 眼部照護 - 隱形眼鏡藥水		
100144	BE - 保健 - 情趣用品 - 其他		
100143	BE - 保健 - 情趣用品 - 性功能提升用品		
100140	BE - 保健 - 情趣用品 - 保險套		
100142	BE - 保健 - 情趣用品 - 情趣玩具		
100141	BE - 保健 - 情趣用品 - 潤滑劑		
100130	BE - 保健 - 醫療保健 - 其他		
100433	BE - 保健 - 醫療保健 - 受傷、殘障支撐道具 - 助聽器		
100434	BE - 保健 - 醫療保健 - 受傷、殘障支撐道具 - 其他		
100430	BE - 保健 - 醫療保健 - 受傷、殘障支撐道具 - 輔助行走器		
100431	BE - 保健 - 醫療保健 - 受傷、殘障支撐道具 - 輪椅		
100432	BE - 保健 - 醫療保健 - 受傷、殘障支撐道具 - 護具		
100425	BE - 保健 - 醫療保健 - 急救用品 - 石膏、繃帶		
100429	BE - 保健 - 醫療保健 - 急救用品 - 其他		
100426	BE - 保健 - 醫療保健 - 急救用品 - 急救配件		
100428	BE - 保健 - 醫療保健 - 急救用品 - 消毒劑		
100427	BE - 保健 - 醫療保健 - 急救用品 - 乙類成藥或非藥品軟膏(霜)		
100424	BE - 保健 - 醫療保健 - 健康儀器、測試儀 - 其他		
100423	BE - 保健 - 醫療保健 - 健康儀器、測試儀 - 體溫計		
100126	BE - 保健 - 醫療保健 - 舒緩用品		
100127	BE - 保健 - 醫療保健 - 實驗室工具		
100123	BE - 保健 - 醫療保健 - 鼻噴劑		
100128	BE - 保健 - 醫療保健 - 醫用手套、醫用口罩		
100125	BE - 保健 - 醫療保健 - 聽診器		
100122	BE - 保健 - 醫療保健 - 體重計、體脂計		
101104	BE - 相機&空拍機 - 安全視訊監控及系統 - 其他		
101102	BE - 相機&空拍機 - 安全視訊監控及系統 - 偽裝攝影機		
101100	BE - 相機&空拍機 - 安全視訊監控及系統 - 閉路電視監控攝像機		
101103	BE - 相機&空拍機 - 安全視訊監控及系統 - 間諜攝影機		
101101	BE - 相機&空拍機 - 安全視訊監控及系統 - 數位視訊錄影機		
100707	BE - 相機&空拍機 - 其他		
100705	BE - 相機&空拍機 - 空拍機		
100706	BE - 相機&空拍機 - 空拍機周邊配件		
101092	BE - 相機&空拍機 - 相機 - 全自動數位相機		
101099	BE - 相機&空拍機 - 相機 - 其他		
101097	BE - 相機&空拍機 - 相機 - 底片、LOMO相機		
101096	BE - 相機&空拍機 - 相機 - 拍立得相機		
101093	BE - 相機&空拍機 - 相機 - 無反光鏡可換鏡頭相機		
101094	BE - 相機&空拍機 - 相機 - 運動相機		
101098	BE - 相機&空拍機 - 相機 - 數位單眼相機		
101095	BE - 相機&空拍機 - 相機 - 攝影機		
101117	BE - 相機&空拍機 - 相機周邊配件 - 充電器		
101120	BE - 相機&空拍機 - 相機周邊配件 - 其他		
101114	BE - 相機&空拍機 - 相機周邊配件 - 拍立得底片		
101115	BE - 相機&空拍機 - 相機周邊配件 - 相印機		
101116	BE - 相機&空拍機 - 相機周邊配件 - 相機包		
101110	BE - 相機&空拍機 - 相機周邊配件 - 閃燈		
102021	BE - 相機&空拍機 - 相機周邊配件 - 閃燈周邊 - 引閃器		
102023	BE - 相機&空拍機 - 相機周邊配件 - 閃燈周邊 - 其他		
102022	BE - 相機&空拍機 - 相機周邊配件 - 閃燈周邊 - 閃光燈擴散器		
101119	BE - 相機&空拍機 - 相機周邊配件 - 腳架、雲台		
101118	BE - 相機&空拍機 - 相機周邊配件 - 電池		
101112	BE - 相機&空拍機 - 相機周邊配件 - 穩定器		
101113	BE - 相機&空拍機 - 相機周邊配件 - 攝影棚/燈		
101124	BE - 相機&空拍機 - 相機保養配件 - 吹塵球		
101121	BE - 相機&空拍機 - 相機保養配件 - 防潮箱		
101126	BE - 相機&空拍機 - 相機保養配件 - 其他配件		
101123	BE - 相機&空拍機 - 相機保養配件 - 乾燥劑		                  
101122	BE - 相機&空拍機 - 相機保養配件 - 清潔組		
101125	BE - 相機&空拍機 - 相機保養配件 - 鏡頭清潔筆刷		
100701	BE - 相機&空拍機 - 鏡頭		
101109	BE - 相機&空拍機 - 鏡頭周邊配件 - 其他		
101108	BE - 相機&空拍機 - 鏡頭周邊配件 - 遮光罩		
101107	BE - 相機&空拍機 - 鏡頭周邊配件 - 濾鏡/保護鏡		
101105	BE - 相機&空拍機 - 鏡頭周邊配件 - 轉接環		
101106	BE - 相機&空拍機 - 鏡頭周邊配件 - 鏡頭蓋		
101607	BE - 美妝保養 - 手足保養、美甲 - 手部保養 - 手膜		
101610	BE - 美妝保養 - 手足保養、美甲 - 手部保養 - 其他		
101609	BE - 美妝保養 - 手足保養、美甲 - 手部保養 - 洗手乳		
101608	BE - 美妝保養 - 手足保養、美甲 - 手部保養 - 護手霜		
101611	BE - 美妝保養 - 手足保養、美甲 - 足部保養 - 足部除臭		
101612	BE - 美妝保養 - 手足保養、美甲 - 足部保養 - 足膜		
101614	BE - 美妝保養 - 手足保養、美甲 - 足部保養 - 其他		
101613	BE - 美妝保養 - 手足保養、美甲 - 足部保養 - 護足霜		
100868	BE - 美妝保養 - 手足保養、美甲 - 其他		
102035	BE - 美妝保養 - 手足保養、美甲 - 指甲保養 - 其他		
102030	BE - 美妝保養 - 手足保養、美甲 - 指甲保養 - 卸甲工具		
102029	BE - 美妝保養 - 手足保養、美甲 - 指甲保養 - 指甲油		
101615	BE - 美妝保養 - 手足保養、美甲 - 指甲保養 - 指甲基底油、護色油		
102033	BE - 美妝保養 - 手足保養、美甲 - 指甲保養 - 指甲貼紙		
102031	BE - 美妝保養 - 手足保養、美甲 - 指甲保養 - 美甲工具		
102034	BE - 美妝保養 - 手足保養、美甲 - 指甲保養 - 美甲工具與材料		
102032	BE - 美妝保養 - 手足保養、美甲 - 指甲保養 - 美甲片		
102178	BE - 美妝保養 - 手足保養、美甲 - 指甲保養 - 美甲凝膠		
100892	BE - 美妝保養 - 肌膚保養 - 化妝水		
100903	BE - 美妝保養 - 肌膚保養 - 吸油面紙		
100893	BE - 美妝保養 - 肌膚保養 - 乳液、乳霜		
100905	BE - 美妝保養 - 肌膚保養 - 其他		
100894	BE - 美妝保養 - 肌膚保養 - 保養油		
100895	BE - 美妝保養 - 肌膚保養 - 保濕噴霧		
100891	BE - 美妝保養 - 肌膚保養 - 洗面乳		
100898	BE - 美妝保養 - 肌膚保養 - 面膜		
101676	BE - 美妝保養 - 肌膚保養 - 唇部保養 - 其他		
101674	BE - 美妝保養 - 肌膚保養 - 唇部保養 - 唇部去角質		
101675	BE - 美妝保養 - 肌膚保養 - 唇部保養 - 唇膜		
101673	BE - 美妝保養 - 肌膚保養 - 唇部保養 - 護唇膏		
101672	BE - 美妝保養 - 肌膚保養 - 眼部保養 - 其他		
101671	BE - 美妝保養 - 肌膚保養 - 眼部保養 - 眉膠、睫毛膠		
101670	BE - 美妝保養 - 肌膚保養 - 眼部保養 - 眼膜		
101669	BE - 美妝保養 - 肌膚保養 - 眼部保養 - 眼霜		
100904	BE - 美妝保養 - 肌膚保養 - 痘痘、粉刺護理		
100896	BE - 美妝保養 - 肌膚保養 - 精華液		
100897	BE - 美妝保養 - 肌膚保養 - 臉部去角質		
100901	BE - 美妝保養 - 肌膚保養 - 臉部防曬油		
100902	BE - 美妝保養 - 肌膚保養 - 臉部曬後護理		
100875	BE - 美妝保養 - 男士保養 - 男士身體保養		
101624	BE - 美妝保養 - 男士保養 - 男士剃鬍、除毛用品 - 多功能刮鬍刀		
101626	BE - 美妝保養 - 男士保養 - 男士剃鬍、除毛用品 - 其他		
101621	BE - 美妝保養 - 男士保養 - 男士剃鬍、除毛用品 - 刮鬍刀		
101619	BE - 美妝保養 - 男士保養 - 男士剃鬍、除毛用品 - 刮鬍水		
101620	BE - 美妝保養 - 男士保養 - 男士剃鬍、除毛用品 - 刮鬍泡		
101623	BE - 美妝保養 - 男士保養 - 男士剃鬍、除毛用品 - 剃鬍刷		
101625	BE - 美妝保養 - 男士保養 - 男士剃鬍、除毛用品 - 剃鬍裝備		
101622	BE - 美妝保養 - 男士保養 - 男士剃鬍、除毛用品 - 電動刮鬍刀		
101616	BE - 美妝保養 - 男士保養 - 男士臉部保養 - 男士洗臉用品		
101617	BE - 美妝保養 - 男士保養 - 男士臉部保養 - 男士護膚用品		
101618	BE - 美妝保養 - 男士保養 - 男士臉部保養 - 其他		
100879	BE - 美妝保養 - 男士保養 - 其他		
100878	BE - 美妝保養 - 男士保養 - 頭髮護理		
102003	BE - 美妝保養 - 身體清潔、保養 - 沐浴乳、香皂、手工皂		
102004	BE - 美妝保養 - 身體清潔、保養 - 身體去角質、磨砂膏		
102007	BE - 美妝保養 - 身體清潔、保養 - 身體乳		
102006	BE - 美妝保養 - 身體清潔、保養 - 身體油		
102008	BE - 美妝保養 - 身體清潔、保養 - 身體除臭劑		
102005	BE - 美妝保養 - 身體清潔、保養 - 身體敷膜		
102015	BE - 美妝保養 - 身體清潔、保養 - 防曬 - 助曬劑		
102014	BE - 美妝保養 - 身體清潔、保養 - 防曬 - 防曬乳		
102016	BE - 美妝保養 - 身體清潔、保養 - 防曬 - 其他		
102013	BE - 美妝保養 - 身體清潔、保養 - 其他		
102009	BE - 美妝保養 - 身體清潔、保養 - 按摩油		
102012	BE - 美妝保養 - 身體清潔、保養 - 胸部保養		
102010	BE - 美妝保養 - 身體清潔、保養 - 除毛乳、蜜蠟除毛		
100666	BE - 美妝保養 - 其他		
100665	BE - 美妝保養 - 美妝、保養組合		
101650	BE - 美妝保養 - 美容工具 - 上妝器具 - 化妝包		
101653	BE - 美妝保養 - 美容工具 - 上妝器具 - 化妝刷具		
101652	BE - 美妝保養 - 美容工具 - 上妝器具 - 化妝刷具清潔劑		
101649	BE - 美妝保養 - 美容工具 - 上妝器具 - 化妝棉 / 棉花棒		
101651	BE - 美妝保養 - 美容工具 - 上妝器具 - 化妝鏡		
101648	BE - 美妝保養 - 美容工具 - 上妝器具 - 其他		
101659	BE - 美妝保養 - 美容工具 - 上妝器具 - 削筆器		
101654	BE - 美妝保養 - 美容工具 - 上妝器具 - 美妝蛋、化妝海綿		
101657	BE - 美妝保養 - 美容工具 - 上妝器具 - 假睫毛		
101656	BE - 美妝保養 - 美容工具 - 上妝器具 - 畫眉卡		
101655	BE - 美妝保養 - 美容工具 - 上妝器具 - 睫毛夾		
101658	BE - 美妝保養 - 美容工具 - 上妝器具 - 雙眼皮貼		
100890	BE - 美妝保養 - 美容工具 - 其他		
100888	BE - 美妝保養 - 美容工具 - 除毛器材		
100887	BE - 美妝保養 - 美容工具 - 瘦身器材		
101665	BE - 美妝保養 - 美容工具 - 髮型工具 - 吹風機		
101668	BE - 美妝保養 - 美容工具 - 髮型工具 - 其他		
101664	BE - 美妝保養 - 美容工具 - 髮型工具 - 梳子		
101667	BE - 美妝保養 - 美容工具 - 髮型工具 - 編髮用具		
101666	BE - 美妝保養 - 美容工具 - 髮型工具 - 頭髮造型用具		
101663	BE - 美妝保養 - 美容工具 - 臉部保養用具 - 其他		
101660	BE - 美妝保養 - 美容工具 - 臉部保養用具 - 蒸臉機		
101661	BE - 美妝保養 - 美容工具 - 臉部保養用具 - 瘦臉器、臉部按摩器具		
101662	BE - 美妝保養 - 美容工具 - 臉部保養用具 - 臉部清潔工具		
100874	BE - 美妝保養 - 美髮護理 - 其他		
100870	BE - 美妝保養 - 美髮護理 - 染髮劑		
100869	BE - 美妝保養 - 美髮護理 - 洗髮精		
100873	BE - 美妝保養 - 美髮護理 - 造型用品		
100872	BE - 美妝保養 - 美髮護理 - 潤髮乳		
100871	BE - 美妝保養 - 美髮護理 - 護髮用品		
100661	BE - 美妝保養 - 香水、香氛		
100880	BE - 美妝保養 - 彩妝 - 其他		
100884	BE - 美妝保養 - 彩妝 - 卸妝產品		
101642	BE - 美妝保養 - 彩妝 - 唇部 - 口紅、唇膏		
101647	BE - 美妝保養 - 彩妝 - 唇部 - 其他		
101644	BE - 美妝保養 - 彩妝 - 唇部 - 唇筆		
101645	BE - 美妝保養 - 彩妝 - 唇部 - 唇釉		
101643	BE - 美妝保養 - 彩妝 - 唇部 - 唇蜜		
101646	BE - 美妝保養 - 彩妝 - 唇部 - 護唇膏		
101641	BE - 美妝保養 - 彩妝 - 眼部 - 其他		
101640	BE - 美妝保養 - 彩妝 - 眼部 - 眉筆、眉粉		
101637	BE - 美妝保養 - 彩妝 - 眼部 - 眼部打底膏		
101636	BE - 美妝保養 - 彩妝 - 眼部 - 眼影		
101638	BE - 美妝保養 - 彩妝 - 眼部 - 眼線		
101639	BE - 美妝保養 - 彩妝 - 眼部 - 睫毛膏		
101632	BE - 美妝保養 - 彩妝 - 臉部 - 打亮、修容		
101627	BE - 美妝保養 - 彩妝 - 臉部 - 妝前乳		
101635	BE - 美妝保養 - 彩妝 - 臉部 - 其他		
101633	BE - 美妝保養 - 彩妝 - 臉部 - 定妝噴霧		
101628	BE - 美妝保養 - 彩妝 - 臉部 - 粉底		
101634	BE - 美妝保養 - 彩妝 - 臉部 - 腮紅		
101630	BE - 美妝保養 - 彩妝 - 臉部 - 蜜粉、定妝品		
101631	BE - 美妝保養 - 彩妝 - 臉部 - 遮瑕		
101629	BE - 美妝保養 - 彩妝 - 臉部 - BB霜、CC霜		
100800	BE - 美食、伴手禮 - 主食 - 其他		
100798	BE - 美食、伴手禮 - 主食 - 食用米		
100799	BE - 美食、伴手禮 - 主食 - 義大利麵		
100802	BE - 美食、伴手禮 - 主食 - 醃製蔬菜		
101581	BE - 美食、伴手禮 - 主食 - 雜糧、南北貨 - 中草漢方		
101579	BE - 美食、伴手禮 - 主食 - 雜糧、南北貨 - 豆類、五穀雜糧		
101582	BE - 美食、伴手禮 - 主食 - 雜糧、南北貨 - 其他		
101580	BE - 美食、伴手禮 - 主食 - 雜糧、南北貨 - 海鮮乾貨		
100797	BE - 美食、伴手禮 - 主食 - 麵		
101583	BE - 美食、伴手禮 - 主食 - 罐頭食品 - 水果罐頭		
102025	BE - 美食、伴手禮 - 主食 - 罐頭食品 - 水產罐頭		
102024	BE - 美食、伴手禮 - 主食 - 罐頭食品 - 肉品罐頭		
102028	BE - 美食、伴手禮 - 主食 - 罐頭食品 - 其他		
102027	BE - 美食、伴手禮 - 主食 - 罐頭食品 - 湯罐頭		
102026	BE - 美食、伴手禮 - 主食 - 罐頭食品 - 蔬菜罐頭		
102084	BE - 美食、伴手禮 - 生鮮食品 - 水果 - 蘋果、梨子		
102085	BE - 美食、伴手禮 - 生鮮食品 - 水果 - 香蕉		
102086	BE - 美食、伴手禮 - 生鮮食品 - 水果 - 莓果		
102087	BE - 美食、伴手禮 - 生鮮食品 - 水果 - 柑橘		
102088	BE - 美食、伴手禮 - 生鮮食品 - 水果 - 葡萄		
102089	BE - 美食、伴手禮 - 生鮮食品 - 水果 - 瓜果		
102090	BE - 美食、伴手禮 - 生鮮食品 - 水果 - 核果		
102091	BE - 美食、伴手禮 - 生鮮食品 - 水果 - 熱帶、異國水果		
102092	BE - 美食、伴手禮 - 生鮮食品 - 水果 - 水果切盤		
102093	BE - 美食、伴手禮 - 生鮮食品 - 水果 - 其他水果		
101598	BE - 美食、伴手禮 - 生鮮食品 - 肉類 - 牛肉		
101601	BE - 美食、伴手禮 - 生鮮食品 - 肉類 - 羊肉		
101602	BE - 美食、伴手禮 - 生鮮食品 - 肉類 - 其他		
101600	BE - 美食、伴手禮 - 生鮮食品 - 肉類 - 豬肉		
101599	BE - 美食、伴手禮 - 生鮮食品 - 肉類 - 雞肉		
100855	BE - 美食、伴手禮 - 生鮮食品 - 肉類、海鮮加工品		
100854	BE - 美食、伴手禮 - 生鮮食品 - 冷凍食品		
100850	BE - 美食、伴手禮 - 生鮮食品 - 其他		
101606	BE - 美食、伴手禮 - 生鮮食品 - 海鮮 - 其他		
101603	BE - 美食、伴手禮 - 生鮮食品 - 海鮮 - 魚類		
101604	BE - 美食、伴手禮 - 生鮮食品 - 海鮮 - 蝦類		
101605	BE - 美食、伴手禮 - 生鮮食品 - 海鮮 - 蟹類		
100849	BE - 美食、伴手禮 - 生鮮食品 - 素食肉類		
100853	BE - 美食、伴手禮 - 生鮮食品 - 菇類		
102071	BE - 美食、伴手禮 - 生鮮食品 - 蔬菜 - 高麗菜、孢子甘藍		
102072	BE - 美食、伴手禮 - 生鮮食品 - 蔬菜 - 新鮮香草		
102073	BE - 美食、伴手禮 - 生鮮食品 - 蔬菜 - 葉菜		
102074	BE - 美食、伴手禮 - 生鮮食品 - 蔬菜 - 果菜		
102075	BE - 美食、伴手禮 - 生鮮食品 - 蔬菜 - 花椰菜		
102076	BE - 美食、伴手禮 - 生鮮食品 - 蔬菜 - 辣椒		
102077	BE - 美食、伴手禮 - 生鮮食品 - 蔬菜 - 蔥、薑、蒜		
102078	BE - 美食、伴手禮 - 生鮮食品 - 蔬菜 - 豆類、堅果、玉米		
102079	BE - 美食、伴手禮 - 生鮮食品 - 蔬菜 - 根莖菜		
102080	BE - 美食、伴手禮 - 生鮮食品 - 蔬菜 - 芽菜		
102081	BE - 美食、伴手禮 - 生鮮食品 - 蔬菜 - 沙拉生菜		
102082	BE - 美食、伴手禮 - 生鮮食品 - 蔬菜 - 截切蔬菜		
102083	BE - 美食、伴手禮 - 生鮮食品 - 蔬菜 - 其他蔬菜		
100786	BE - 美食、伴手禮 - 休閒零食 - 巧克力		
100794	BE - 美食、伴手禮 - 休閒零食 - 布丁、果凍、棉花糖		
100789	BE - 美食、伴手禮 - 休閒零食 - 瓜子		
100793	BE - 美食、伴手禮 - 休閒零食 - 其他		
100791	BE - 美食、伴手禮 - 休閒零食 - 海苔		
101574	BE - 美食、伴手禮 - 休閒零食 - 乾貨零食 - 肉乾		
101576	BE - 美食、伴手禮 - 休閒零食 - 乾貨零食 - 肉鬆		
101578	BE - 美食、伴手禮 - 休閒零食 - 乾貨零食 - 其他		
101575	BE - 美食、伴手禮 - 休閒零食 - 乾貨零食 - 果乾		
101577	BE - 美食、伴手禮 - 休閒零食 - 乾貨零食 - 海鮮零食		
100792	BE - 美食、伴手禮 - 休閒零食 - 堅果		
100785	BE - 美食、伴手禮 - 休閒零食 - 甜食、糖果		
100787	BE - 美食、伴手禮 - 休閒零食 - 餅乾、威化餅		
100788	BE - 美食、伴手禮 - 休閒零食 - 薯片、洋芋片		
100790	BE - 美食、伴手禮 - 休閒零食 - 爆米花		
100822	BE - 美食、伴手禮 - 早餐麥片 - 早餐棒		
100823	BE - 美食、伴手禮 - 早餐麥片 - 其他		
100820	BE - 美食、伴手禮 - 早餐麥片 - 果醬、抹醬		
100819	BE - 美食、伴手禮 - 早餐麥片 - 蜂蜜、楓糖漿		
100821	BE - 美食、伴手禮 - 早餐麥片 - 穀類、麥片和燕麥		
100841	BE - 美食、伴手禮 - 乳製品、蛋 - 奶油、人造黃油		
100840	BE - 美食、伴手禮 - 乳製品、蛋 - 奶精		
100843	BE - 美食、伴手禮 - 乳製品、蛋 - 冰品、冰淇淋		
100845	BE - 美食、伴手禮 - 乳製品、蛋 - 豆腐		
101596	BE - 美食、伴手禮 - 乳製品、蛋 - 乳品 - 奶粉		
101597	BE - 美食、伴手禮 - 乳製品、蛋 - 乳品 - 其他		
101594	BE - 美食、伴手禮 - 乳製品、蛋 - 乳品 - 保久乳		
101595	BE - 美食、伴手禮 - 乳製品、蛋 - 乳品 - 煉乳		
101593	BE - 美食、伴手禮 - 乳製品、蛋 - 乳品 - 鮮乳		
100846	BE - 美食、伴手禮 - 乳製品、蛋 - 其他		
100842	BE - 美食、伴手禮 - 乳製品、蛋 - 芝士、芝士粉		
100844	BE - 美食、伴手禮 - 乳製品、蛋 - 蛋		
100839	BE - 美食、伴手禮 - 乳製品、蛋 - 優格、優酪乳		
100657	BE - 美食、伴手禮 - 其他		
100811	BE - 美食、伴手禮 - 油品調味 - 其他		
100809	BE - 美食、伴手禮 - 油品調味 - 味精、雞粉		
100803	BE - 美食、伴手禮 - 油品調味 - 食用油		
101592	BE - 美食、伴手禮 - 油品調味 - 調味料、調味品 - 其他		
101591	BE - 美食、伴手禮 - 油品調味 - 調味料、調味品 - 沾拌醬		
101584	BE - 美食、伴手禮 - 油品調味 - 調味料、調味品 - 胡椒/胡椒粉		
101586	BE - 美食、伴手禮 - 油品調味 - 調味料、調味品 - 香料		
101589	BE - 美食、伴手禮 - 油品調味 - 調味料、調味品 - 料理醋		
101587	BE - 美食、伴手禮 - 油品調味 - 調味料、調味品 - 烹飪醬料		
101588	BE - 美食、伴手禮 - 油品調味 - 調味料、調味品 - 辣醬		
101585	BE - 美食、伴手禮 - 油品調味 - 調味料、調味品 - 鹽/海鹽		
100808	BE - 美食、伴手禮 - 油品調味 - 調理包		
100805	BE - 美食、伴手禮 - 油品調味 - 糖		
100806	BE - 美食、伴手禮 - 油品調味 - 糖精		
100807	BE - 美食、伴手禮 - 油品調味 - 鍋、湯體		
100810	BE - 美食、伴手禮 - 油品調味 - 麵粉		
100783	BE - 美食、伴手禮 - 便利/即食品 - 即食火鍋		
100782	BE - 美食、伴手禮 - 便利/即食品 - 即食米、粥		
100784	BE - 美食、伴手禮 - 便利/即食品 - 即食泡麵		
100781	BE - 美食、伴手禮 - 便利/即食品 - 其他		
100780	BE - 美食、伴手禮 - 便利/即食品 - 熟食小吃		
100818	BE - 美食、伴手禮 - 烘焙必需品 - 其他		
100816	BE - 美食、伴手禮 - 烘焙必需品 - 食用色素		
100815	BE - 美食、伴手禮 - 烘焙必需品 - 烘焙用麵粉		
100817	BE - 美食、伴手禮 - 烘焙必需品 - 烘焙裝飾		
100812	BE - 美食、伴手禮 - 烘焙必需品 - 烘焙調味		
100813	BE - 美食、伴手禮 - 烘焙必需品 - 發酵粉、蘇打粉		
100814	BE - 美食、伴手禮 - 烘焙必需品 - 預拌麵粉		
100859	BE - 美食、伴手禮 - 烘焙點心 - 其他		
100857	BE - 美食、伴手禮 - 烘焙點心 - 蛋糕、餡餅		
100858	BE - 美食、伴手禮 - 烘焙點心 - 糕餅點心		
100856	BE - 美食、伴手禮 - 烘焙點心 - 麵包		
100828	BE - 美食、伴手禮 - 飲品 - 水		
100826	BE - 美食、伴手禮 - 飲品 - 巧克力飲品		
100833	BE - 美食、伴手禮 - 飲品 - 即飲甜品		
100832	BE - 美食、伴手禮 - 飲品 - 沖泡飲料		
100837	BE - 美食、伴手禮 - 飲品 - 其他		
100824	BE - 美食、伴手禮 - 飲品 - 咖啡		
100829	BE - 美食、伴手禮 - 飲品 - 果汁、果醋		
100827	BE - 美食、伴手禮 - 飲品 - 能量、運動飲品		
100825	BE - 美食、伴手禮 - 飲品 - 茶葉、茶包		
100834	BE - 美食、伴手禮 - 飲品 - 草本漢方飲品		
100836	BE - 美食、伴手禮 - 飲品 - 植物奶		
100835	BE - 美食、伴手禮 - 飲品 - 飲品配料		
100831	BE - 美食、伴手禮 - 飲品 - 碳酸飲料		
100830	BE - 美食、伴手禮 - 飲品 - 糖漿		
100656	BE - 美食、伴手禮 - 禮盒		
100542	BE - 美食外送 - 中式料理		
100539	BE - 美食外送 - 日式料理		
100553	BE - 美食外送 - 台灣小吃、滷味		
100550	BE - 美食外送 - 早午餐		
100554	BE - 美食外送 - 低卡健康餐		
100545	BE - 美食外送 - 纯素料理		
